gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,TotalCharges
-1.0134434711284752,-0.45059334178488003,1.511886682475227,0.9447734112318797,0.33873373268402507,1.1643082947205563,1.1300562052513259,-0.8550052761466402,1.4862008176603407,1.6898056193205229
-1.0134434711284752,-0.45059334178488003,-0.6614252321892423,1.2326869200408586,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,-0.8550052761466402,-0.2348378663365278,0.609018489126595
-1.0134434711284752,-0.45059334178488003,-0.6614252321892423,0.8213819074566031,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,0.33410703981484646,0.9462671128770095,1.1686565242044986
0.986734858419379,-0.45059334178488003,1.511886682475227,1.6028614313666885,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,-0.8550052761466402,1.6211842438561737,2.5958441140553425
0.986734858419379,-0.45059334178488003,-0.6614252321892423,-0.9883601479141207,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,-0.8550052761466402,0.3388416949957617,-0.7327855902341024
0.986734858419379,-0.45059334178488003,-0.6614252321892423,0.16329388732179442,0.33873373268402507,-0.8588790482163563,1.1300562052513259,-0.8550052761466402,0.13636655570201248,0.11043187605718972
-1.0134434711284752,-0.45059334178488003,-0.6614252321892423,0.2455548898386455,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,-0.8550052761466402,-0.5048047187281934,-0.15545149080590923
0.986734858419379,-0.45059334178488003,1.511886682475227,1.561730930108263,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,1.5232193557763332,1.3174715349155497,2.2627157026611435
-1.0134434711284752,-0.45059334178488003,1.511886682475227,-0.9472296466556952,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,0.33410703981484646,-0.8760091407667338,-0.8584276471211575
-1.0134434711284752,-0.45059334178488003,1.511886682475227,0.2455548898386455,0.33873373268402507,1.1643082947205563,1.1300562052513259,0.33410703981484646,-1.550926271745898,-0.6903150357934078
0.986734858419379,2.219295997670145,-0.6614252321892423,-0.782707641621993,0.33873373268402507,1.1643082947205563,1.1300562052513259,-0.8550052761466402,-1.550926271745898,-0.9115158401720258
-1.0134434711284752,-0.45059334178488003,1.511886682475227,0.7802514061981776,0.33873373268402507,-0.8588790482163563,1.1300562052513259,-0.8550052761466402,-1.550926271745898,-0.5752906175165263
-1.0134434711284752,2.219295997670145,-0.6614252321892423,-0.7415771403635675,0.33873373268402507,-0.8588790482163563,1.1300562052513259,-0.8550052761466402,0.30509583844680355,-0.5376864807721613
0.986734858419379,-0.45059334178488003,1.511886682475227,-0.49479413281301426,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,1.5232193557763332,1.2837256783665916,-0.06918317709824816
-1.0134434711284752,-0.45059334178488003,1.511886682475227,0.7802514061981776,0.33873373268402507,1.1643082947205563,-0.8849117374454828,-0.8550052761466402,-1.382196989001107,-0.46026619923964496
-1.0134434711284752,-0.45059334178488003,-0.6614252321892423,-1.3174041579815252,0.33873373268402507,1.1643082947205563,1.1300562052513259,-0.8550052761466402,-0.7410257145709009,-1.0159226198387337
0.986734858419379,-0.45059334178488003,-0.6614252321892423,-1.2351431554646741,0.33873373268402507,1.1643082947205563,1.1300562052513259,-0.8550052761466402,0.10262069915305427,-0.9438111576113041
0.986734858419379,-0.45059334178488003,-0.6614252321892423,-1.2762736567230997,0.33873373268402507,-0.8588790482163563,-0.8849117374454828,0.33410703981484646,-0.3698212925323606,-0.986724113660756
0.986734858419379,-0.45059334178488003,1.511886682475227,1.2326869200408586,-2.952171288275007,-0.8588790482163563,-0.8849117374454828,1.5232193557763332,-0.8422632842177755,0.10733506479588907
